qry_id	len
MSTRG.24790.3	1099
MSTRG.24790.2	1402
MSTRG.24754.1	703
MSTRG.24873.2	596
MSTRG.24871.1	398
MSTRG.24823.1	1027
MSTRG.24813.1	368
MSTRG.24790.1	1467
MSTRG.24873.1	662
MSTRG.24944.3	638
MSTRG.24808.1	336
MSTRG.24849.3	778
MSTRG.24849.1	879
MSTRG.24919.1	321
MSTRG.25133.1	266
MSTRG.25141.1	559
MSTRG.25076.1	222
MSTRG.25051.1	878
MSTRG.25248.1	430
MSTRG.25274.1	1029
MSTRG.25272.2	851
MSTRG.25293.1	285
MSTRG.25264.1	205
MSTRG.25189.1	362
MSTRG.25361.1	217
MSTRG.25272.4	904
MSTRG.24997.2	462
MSTRG.25360.3	398
MSTRG.25360.1	700
MSTRG.24967.1	738
MSTRG.25047.5	684
MSTRG.25348.1	578
MSTRG.25247.2	292
MSTRG.25360.2	551
MSTRG.25159.1	848
MSTRG.25360.4	638
MSTRG.25004.1	564
MSTRG.25232.5	1203
MSTRG.25219.1	505
MSTRG.25340.1	506
MSTRG.25272.3	847
MSTRG.25331.1	400
MSTRG.25133.2	304
MSTRG.25205.1	1004
MSTRG.25166.1	359
MSTRG.25241.1	385
MSTRG.24959.1	283
MSTRG.25330.1	1142
MSTRG.25165.1	290
MSTRG.25154.1	659
MSTRG.25119.1	243
MSTRG.25264.2	205
MSTRG.25590.1	325
MSTRG.25624.1	331
MSTRG.25460.1	642
MSTRG.25432.1	366
MSTRG.25651.1	315
MSTRG.25430.1	324
MSTRG.25411.1	411
MSTRG.25416.1	368
MSTRG.25726.3	356
MSTRG.25425.1	270
MSTRG.25598.2	311
MSTRG.25433.1	430
MSTRG.25431.1	591
MSTRG.25507.1	211
MSTRG.25520.1	205
MSTRG.25618.2	2150
MSTRG.25629.1	506
MSTRG.25566.1	1265
MSTRG.25728.1	247
MSTRG.25732.1	222
MSTRG.25564.4	591
MSTRG.25546.1	650
MSTRG.25542.1	906
MSTRG.25465.1	754
MSTRG.25613.1	424
MSTRG.25435.1	212
MSTRG.25595.1	1449
MSTRG.25544.1	1116
MSTRG.25714.1	228
MSTRG.25567.1	580
MSTRG.25428.1	213
MSTRG.25589.1	237
MSTRG.25386.4	705
MSTRG.25436.1	309
MSTRG.25425.2	275
MSTRG.25380.1	496
MSTRG.25564.3	495
MSTRG.25673.1	434
MSTRG.25402.1	516
MSTRG.25434.1	252
MSTRG.25726.4	372
MSTRG.25687.1	710
MSTRG.25757.1	992
MSTRG.25747.2	773
MSTRG.25812.1	395
MSTRG.25766.1	1036
MSTRG.25801.1	346
MSTRG.25747.1	444
MSTRG.25748.1	826
MSTRG.25765.1	566
MSTRG.25747.3	554
MSTRG.25800.1	314
MSTRG.25967.1	234
MSTRG.26026.1	319
MSTRG.25914.1	589
MSTRG.25955.1	323
MSTRG.25838.1	236
MSTRG.25906.1	757
MSTRG.25906.2	620
MSTRG.25967.2	679
MSTRG.25936.1	254
MSTRG.25864.1	257
MSTRG.25956.6	422
MSTRG.25849.1	588
MSTRG.25957.1	517
MSTRG.25913.1	756
MSTRG.26039.1	207
MSTRG.25952.1	226
MSTRG.25937.1	330
MSTRG.25881.1	496
MSTRG.26003.11	473
MSTRG.25876.2	319
MSTRG.25869.1	2116
MSTRG.25872.2	664
MSTRG.25928.1	228
MSTRG.25882.1	286
MSTRG.25852.1	268
MSTRG.26005.1	608
MSTRG.26465.1	362
MSTRG.26450.1	280
MSTRG.26140.1	249
MSTRG.26083.3	913
MSTRG.26301.1	200
MSTRG.26209.1	444
MSTRG.26167.1	906
MSTRG.26175.1	569
MSTRG.26169.1	1019
MSTRG.26083.2	948
MSTRG.26495.1	380
MSTRG.26272.3	1855
MSTRG.26134.1	322
MSTRG.26508.1	858
MSTRG.26124.1	448
MSTRG.26417.1	1382
MSTRG.26121.1	312
MSTRG.26119.1	331
MSTRG.26299.1	547
MSTRG.26148.3	229
MSTRG.26148.7	1299
MSTRG.26442.1	335
MSTRG.26083.1	1108
MSTRG.26191.2	451
MSTRG.26210.4	1127
MSTRG.26148.6	1427
MSTRG.26119.2	698
MSTRG.26310.1	201
MSTRG.26148.8	1170
MSTRG.26191.1	567
MSTRG.26361.1	653
MSTRG.26258.1	423
MSTRG.26453.2	1250
MSTRG.26240.1	748
MSTRG.26143.1	1361
MSTRG.26252.1	235
MSTRG.26226.1	863
MSTRG.26439.2	684
MSTRG.26272.4	1636
MSTRG.26456.1	415
MSTRG.26183.1	1894
MSTRG.26182.1	298
MSTRG.26177.1	311
MSTRG.26181.1	283
MSTRG.26229.1	230
MSTRG.26126.2	385
MSTRG.26126.1	515
MSTRG.26263.1	451
MSTRG.26196.1	1191
MSTRG.26245.1	269
MSTRG.26148.9	1118
MSTRG.26194.1	924
MSTRG.26241.1	536
MSTRG.26504.1	429
MSTRG.26639.8	204
MSTRG.26566.2	732
MSTRG.26566.3	243
MSTRG.26544.1	304
MSTRG.26543.2	388
MSTRG.26540.1	389
MSTRG.26633.1	215
MSTRG.26576.1	392
MSTRG.26625.1	586
MSTRG.26588.1	257
MSTRG.26616.1	468
MSTRG.26616.2	875
MSTRG.26551.1	269
MSTRG.26636.1	491
MSTRG.26573.2	1453
MSTRG.26700.1	534
MSTRG.26666.1	518
MSTRG.26674.1	212
MSTRG.26714.1	381
MSTRG.26972.1	404
MSTRG.26867.1	245
MSTRG.26862.3	375
MSTRG.26763.1	526
MSTRG.26953.1	332
MSTRG.26933.3	941
MSTRG.26881.1	523
MSTRG.26923.1	624
MSTRG.26791.1	462
MSTRG.26853.1	272
MSTRG.26977.1	1083
MSTRG.26784.1	231
MSTRG.26917.1	292
MSTRG.26889.1	271
MSTRG.26947.2	579
MSTRG.26858.1	590
MSTRG.26948.2	460
MSTRG.26865.1	561
MSTRG.26970.1	926
MSTRG.26992.1	231
MSTRG.26783.1	303
MSTRG.26753.1	550
MSTRG.26947.1	557
MSTRG.26778.1	272
MSTRG.26864.3	799
MSTRG.26962.1	712
MSTRG.26935.1	200
MSTRG.26771.1	272
MSTRG.26887.1	571
MSTRG.27062.1	376
MSTRG.27020.1	529
MSTRG.27087.1	1135
MSTRG.27061.2	263
MSTRG.27055.2	924
MSTRG.27055.1	818
MSTRG.27012.1	365
MSTRG.27019.1	245
MSTRG.27126.1	204
MSTRG.27155.1	718
MSTRG.27130.1	319
MSTRG.27061.1	277
MSTRG.27197.1	645
MSTRG.27071.1	662
MSTRG.27223.1	475
MSTRG.27212.1	414
MSTRG.27061.3	223
MSTRG.27018.1	309
MSTRG.27074.1	379
MSTRG.27026.1	2386
MSTRG.27128.1	722
MSTRG.27255.1	216
MSTRG.27358.1	381
MSTRG.27260.1	521
MSTRG.27346.1	328
MSTRG.27261.1	219
MSTRG.27295.2	2235
MSTRG.27306.1	254
MSTRG.27368.2	274
MSTRG.27358.2	274
MSTRG.27359.5	1101
MSTRG.27411.1	1095
MSTRG.27388.1	444
MSTRG.27260.2	275
MSTRG.27390.1	467
MSTRG.27295.3	589
MSTRG.27254.1	257
MSTRG.27262.1	242
MSTRG.27403.1	408
MSTRG.27241.16	806
MSTRG.27293.1	240
MSTRG.27380.4	441
MSTRG.27380.3	470
MSTRG.27380.1	519
MSTRG.27402.1	440
MSTRG.27322.1	297
MSTRG.27380.2	512
MSTRG.27445.1	619
MSTRG.27455.4	773
MSTRG.27448.1	209
MSTRG.27475.1	377
MSTRG.27511.1	844
MSTRG.27502.1	689
MSTRG.27492.1	1336
MSTRG.27481.1	559
MSTRG.27645.2	644
MSTRG.27582.3	2085
MSTRG.27585.1	659
MSTRG.27664.1	454
MSTRG.27739.1	799
MSTRG.27595.1	246
MSTRG.27522.1	382
MSTRG.27781.1	205
MSTRG.27597.4	1326
MSTRG.27532.2	2149
MSTRG.27778.1	764
MSTRG.27582.1	2698
MSTRG.27528.1	623
MSTRG.27603.1	1432
MSTRG.27765.1	1152
MSTRG.27778.2	668
MSTRG.27773.1	338
MSTRG.27655.1	797
MSTRG.27698.3	408
MSTRG.27546.1	682
MSTRG.27802.2	349
MSTRG.27579.9	1512
MSTRG.27784.1	279
MSTRG.27750.1	232
MSTRG.27802.1	522
MSTRG.27532.3	1633
MSTRG.27675.3	306
MSTRG.27747.1	330
MSTRG.27752.1	560
MSTRG.27838.1	1440
MSTRG.27811.1	316
MSTRG.27882.1	2242
MSTRG.27913.2	1843
MSTRG.27875.1	2728
MSTRG.27919.1	765
MSTRG.27919.3	543
MSTRG.27829.1	520
MSTRG.27920.1	1325
MSTRG.27820.1	504
MSTRG.27911.1	597
MSTRG.27888.1	202
MSTRG.27810.1	286
MSTRG.27837.1	507
MSTRG.27913.1	1879
MSTRG.27872.1	776
MSTRG.27928.4	316
MSTRG.28026.1	435
MSTRG.27996.1	514
MSTRG.28001.1	1028
MSTRG.28128.1	206
MSTRG.28047.1	243
MSTRG.28021.1	447
MSTRG.28124.19	283
MSTRG.28105.1	978
MSTRG.28124.9	522
MSTRG.28124.6	470
MSTRG.28102.1	284
MSTRG.28124.5	463
MSTRG.28114.1	471
MSTRG.28124.2	391
MSTRG.28045.1	755
MSTRG.28124.7	348
MSTRG.28126.1	819
MSTRG.27959.1	873
MSTRG.28033.2	660
MSTRG.28124.20	298
MSTRG.28124.13	329
MSTRG.28043.1	734
MSTRG.28033.1	710
MSTRG.28087.1	580
MSTRG.28124.12	354
MSTRG.28049.1	286
MSTRG.28105.2	1402
MSTRG.28186.1	891
MSTRG.28311.1	523
MSTRG.28346.2	1465
MSTRG.28187.2	331
MSTRG.28143.1	383
MSTRG.28205.1	679
MSTRG.28362.1	667
MSTRG.28156.1	289
MSTRG.28255.5	1445
MSTRG.28310.1	447
MSTRG.28379.1	251
MSTRG.28206.1	462
MSTRG.28276.1	513
MSTRG.28257.2	256
MSTRG.28178.1	435
MSTRG.28355.1	226
MSTRG.28316.1	720
MSTRG.28255.4	1588
MSTRG.28297.1	497
MSTRG.28238.3	257
MSTRG.28205.2	453
MSTRG.28282.1	424
MSTRG.28306.1	404
MSTRG.28266.15	754
MSTRG.28155.1	234
MSTRG.28250.1	300
MSTRG.28308.1	564
MSTRG.28309.1	596
MSTRG.28224.1	629
MSTRG.28264.1	396
MSTRG.28390.1	471
MSTRG.28428.1	261
MSTRG.28392.1	242
MSTRG.28390.2	348
MSTRG.28396.1	233
MSTRG.28422.1	1565
MSTRG.28423.1	262
MSTRG.28386.1	394
MSTRG.28790.1	607
MSTRG.28576.1	602
MSTRG.28590.1	714
MSTRG.28712.3	1284
MSTRG.28491.1	223
MSTRG.28783.1	1003
MSTRG.28526.1	454
MSTRG.28591.1	279
MSTRG.28600.1	2046
MSTRG.28866.1	246
MSTRG.28850.1	229
MSTRG.28867.1	206
MSTRG.28786.1	832
MSTRG.28696.1	883
MSTRG.28912.1	291
MSTRG.28890.2	2086
MSTRG.28765.9	1810
MSTRG.28708.1	402
MSTRG.28712.2	1257
MSTRG.28907.1	234
MSTRG.28833.1	436
MSTRG.28758.1	428
MSTRG.28857.1	933
MSTRG.28765.7	1628
MSTRG.28785.1	211
MSTRG.28487.1	393
MSTRG.28852.1	980
MSTRG.28937.1	311
MSTRG.28908.1	426
MSTRG.28531.1	440
MSTRG.28500.1	269
MSTRG.28890.1	2344
MSTRG.28585.1	239
MSTRG.28608.1	354
MSTRG.28790.3	241
MSTRG.28754.1	217
MSTRG.28848.1	407
MSTRG.28886.1	887
MSTRG.28890.3	2301
MSTRG.28790.2	504
MSTRG.28449.1	680
MSTRG.28574.1	705
MSTRG.28991.1	459
MSTRG.28993.1	391
MSTRG.28967.1	385
MSTRG.29002.1	214
MSTRG.29024.1	208
MSTRG.28992.1	402
MSTRG.28978.1	271
MSTRG.29093.2	476
MSTRG.29034.1	460
MSTRG.29080.1	379
MSTRG.29052.1	1772
MSTRG.29083.1	796
MSTRG.29093.1	1018
MSTRG.29100.1	447
MSTRG.29099.1	681
MSTRG.29038.2	425
MSTRG.29065.5	749
MSTRG.29100.2	448
MSTRG.29093.3	1684
MSTRG.29083.2	750
MSTRG.29100.3	221
MSTRG.29080.2	393
MSTRG.29088.1	1348
MSTRG.29076.1	1236
MSTRG.29162.1	828
MSTRG.29164.1	303
MSTRG.29144.1	1414
MSTRG.29120.1	434
MSTRG.29170.1	323
MSTRG.29122.1	708
MSTRG.29182.1	273
MSTRG.29209.2	382
MSTRG.29227.1	1052
MSTRG.29199.1	622
MSTRG.29250.1	299
MSTRG.29209.1	572
MSTRG.29284.1	1015
MSTRG.29196.2	546
MSTRG.29278.1	202
MSTRG.29335.5	265
MSTRG.29374.6	673
MSTRG.29336.1	2629
MSTRG.29374.4	661
MSTRG.29395.2	1632
MSTRG.29335.4	642
MSTRG.29335.13	499
MSTRG.29335.8	286
MSTRG.29358.1	499
MSTRG.29296.1	648
MSTRG.29374.2	842
MSTRG.29374.5	228
MSTRG.29335.7	1244
MSTRG.29335.2	863
MSTRG.29300.1	260
MSTRG.29320.1	316
MSTRG.29335.10	1255
MSTRG.29356.2	1238
MSTRG.29577.1	1068
MSTRG.29563.4	541
MSTRG.29509.8	226
MSTRG.29579.1	514
MSTRG.29521.1	237
MSTRG.29461.8	848
MSTRG.29522.1	592
MSTRG.29597.1	267
MSTRG.29509.3	972
MSTRG.29520.1	533
MSTRG.29461.11	433
MSTRG.29529.1	563
MSTRG.29461.9	873
MSTRG.29578.1	213
MSTRG.29510.1	466
MSTRG.29509.7	202
MSTRG.29539.1	226
MSTRG.29446.1	323
MSTRG.29527.1	406
MSTRG.29467.1	895
MSTRG.29503.1	829
MSTRG.29465.1	303
MSTRG.29509.2	764
MSTRG.29594.1	309
MSTRG.29461.10	756
MSTRG.29509.10	205
MSTRG.29528.1	422
MSTRG.30133.7	729
MSTRG.30083.1	623
MSTRG.30038.1	764
MSTRG.30024.1	871
MSTRG.29784.1	255
MSTRG.29941.1	352
MSTRG.29735.1	378
MSTRG.30071.1	719
MSTRG.29769.2	219
MSTRG.29770.1	715
MSTRG.29768.2	354
MSTRG.29716.9	602
MSTRG.30144.1	373
MSTRG.29806.1	231
MSTRG.29793.1	774
MSTRG.30133.8	808
MSTRG.29915.1	569
MSTRG.29662.1	241
MSTRG.29988.1	205
MSTRG.30016.1	201
MSTRG.29943.1	705
MSTRG.29964.1	374
MSTRG.30074.1	575
MSTRG.29770.2	233
MSTRG.30133.10	561
MSTRG.29950.1	516
MSTRG.30130.1	671
MSTRG.29970.1	1369
MSTRG.29700.1	859
MSTRG.29647.1	841
MSTRG.29982.1	815
MSTRG.30036.4	991
MSTRG.30184.1	686
MSTRG.30131.1	209
MSTRG.29931.1	449
MSTRG.30023.1	588
MSTRG.29768.1	290
MSTRG.29830.1	412
MSTRG.29724.1	229
MSTRG.29632.1	661
MSTRG.29793.2	332
MSTRG.30133.11	700
MSTRG.29831.1	441
MSTRG.30133.9	797
MSTRG.30199.1	300
MSTRG.30036.2	1098
MSTRG.29875.1	1245
MSTRG.30133.3	833
MSTRG.29723.1	519
MSTRG.30133.5	905
MSTRG.29934.1	668
MSTRG.30001.1	530
MSTRG.30133.4	905
MSTRG.29863.1	238
MSTRG.29865.1	419
MSTRG.29965.1	954
MSTRG.29945.1	250
MSTRG.29948.1	1146
MSTRG.30133.2	833
MSTRG.29716.2	263
MSTRG.29951.1	254
MSTRG.30133.1	919
MSTRG.29905.1	886
MSTRG.29679.3	384
MSTRG.30024.2	460
MSTRG.30133.6	818
MSTRG.30023.2	787
MSTRG.30156.4	594
MSTRG.29987.1	237
MSTRG.29695.2	511
MSTRG.29796.1	263
MSTRG.30182.2	221
MSTRG.29680.1	317
MSTRG.29729.1	543
MSTRG.29885.1	433
MSTRG.30156.5	611
MSTRG.29716.8	341
MSTRG.29798.1	590
MSTRG.30247.1	712
MSTRG.31006.1	864
MSTRG.30822.1	753
MSTRG.30300.1	903
MSTRG.30822.12	318
MSTRG.31023.1	461
MSTRG.30350.1	304
MSTRG.30472.1	416
MSTRG.30550.2	247
MSTRG.30937.1	674
MSTRG.30822.2	308
MSTRG.30695.1	365
MSTRG.30822.4	493
MSTRG.30443.1	604
MSTRG.30822.19	654
MSTRG.30481.1	1575
MSTRG.30822.3	359
MSTRG.30825.1	403
MSTRG.30691.1	1228
MSTRG.31027.10	1417
MSTRG.30534.1	393
MSTRG.30785.1	341
MSTRG.30235.1	662
MSTRG.30473.1	267
MSTRG.30822.9	496
MSTRG.30841.1	230
MSTRG.30330.1	945
MSTRG.30624.1	976
MSTRG.30905.1	655
MSTRG.30822.10	645
MSTRG.30294.1	391
MSTRG.30354.1	343
MSTRG.30951.2	461
MSTRG.30822.16	433
MSTRG.30321.1	515
MSTRG.30894.1	307
MSTRG.30550.1	1013
MSTRG.30889.1	459
MSTRG.30418.1	1673
MSTRG.30740.1	1439
MSTRG.30822.18	296
MSTRG.30267.1	657
MSTRG.30963.1	219
MSTRG.30822.6	822
MSTRG.30302.1	459
MSTRG.30635.1	1194
MSTRG.30890.2	1260
MSTRG.30428.1	264
MSTRG.30213.1	408
MSTRG.30887.1	690
MSTRG.30560.1	1352
MSTRG.30784.2	1041
MSTRG.31008.1	551
MSTRG.30905.2	968
MSTRG.30961.1	965
MSTRG.30822.11	518
MSTRG.31023.2	533
MSTRG.30822.14	487
MSTRG.30523.1	730
MSTRG.30249.1	216
MSTRG.30434.9	678
MSTRG.30822.15	410
MSTRG.30989.1	479
MSTRG.30216.1	457
MSTRG.30365.1	389
MSTRG.30822.17	580
MSTRG.30530.1	974
MSTRG.30822.7	555
MSTRG.31034.2	307
MSTRG.30822.8	543
MSTRG.30336.1	788
MSTRG.30822.13	648
MSTRG.30910.1	243
MSTRG.30822.5	447
MSTRG.30905.3	804
MSTRG.30936.2	910
MSTRG.31043.1	1613
MSTRG.31043.2	485
MSTRG.31072.1	1003
MSTRG.31059.1	485
MSTRG.31618.1	220
MSTRG.31489.1	210
MSTRG.31838.1	544
MSTRG.31825.7	550
MSTRG.31312.2	489
MSTRG.31576.8	1900
MSTRG.31826.2	793
MSTRG.31825.4	575
MSTRG.31576.3	3002
MSTRG.31839.4	566
MSTRG.31308.1	770
MSTRG.31322.1	491
MSTRG.31975.1	558
MSTRG.31330.1	447
MSTRG.31149.1	288
MSTRG.31814.1	490
MSTRG.31961.1	334
MSTRG.31333.3	302
MSTRG.31473.1	957
MSTRG.31294.1	231
MSTRG.31576.5	3003
MSTRG.31837.1	508
MSTRG.31696.1	661
MSTRG.31626.1	575
MSTRG.31825.9	425
MSTRG.31733.1	219
MSTRG.31827.1	1176
MSTRG.31878.1	384
MSTRG.31481.1	768
MSTRG.31520.1	1394
MSTRG.31189.2	909
MSTRG.31835.1	403
MSTRG.31576.4	3198
MSTRG.31839.3	737
MSTRG.31839.2	664
MSTRG.31293.1	247
MSTRG.31835.7	547
MSTRG.31835.4	372
MSTRG.31137.1	255
MSTRG.31825.1	581
MSTRG.31252.1	1100
MSTRG.31100.1	549
MSTRG.31326.2	314
MSTRG.31835.3	585
MSTRG.31448.4	1222
MSTRG.31232.1	1278
MSTRG.31648.1	498
MSTRG.31333.2	546
MSTRG.31129.1	208
MSTRG.31825.2	656
MSTRG.31113.1	732
MSTRG.31224.1	324
MSTRG.31149.2	259
MSTRG.31237.1	234
MSTRG.31707.1	390
MSTRG.31691.1	528
MSTRG.31532.2	601
MSTRG.31825.3	543
MSTRG.31916.1	934
MSTRG.31263.1	411
MSTRG.31576.7	2392
MSTRG.31825.6	295
MSTRG.31567.1	510
MSTRG.31764.1	1033
MSTRG.31241.1	869
MSTRG.31337.1	499
MSTRG.31576.2	4105
MSTRG.31839.1	672
MSTRG.31470.3	218
MSTRG.31961.2	321
MSTRG.31784.1	625
MSTRG.31915.1	669
MSTRG.31627.1	266
MSTRG.31135.1	468
MSTRG.31505.1	366
MSTRG.31826.3	325
MSTRG.31896.1	367
MSTRG.31423.1	214
MSTRG.31835.2	804
MSTRG.31825.5	457
MSTRG.31474.1	651
MSTRG.31696.2	623
MSTRG.31448.2	1396
MSTRG.31233.1	308
MSTRG.31580.1	526
MSTRG.31174.1	495
MSTRG.31152.1	399
MSTRG.31098.2	1115
MSTRG.31825.8	425
MSTRG.31835.10	838
MSTRG.31874.1	355
MSTRG.31471.1	216
MSTRG.31102.1	596
MSTRG.31668.1	233
MSTRG.31236.1	208
MSTRG.31486.1	449
MSTRG.31525.1	200
MSTRG.31470.2	251
MSTRG.31470.1	251
MSTRG.31225.1	1367
MSTRG.31835.5	787
MSTRG.31212.1	348
MSTRG.31828.1	975
MSTRG.31576.1	5795
MSTRG.31476.1	792
MSTRG.31098.3	1120
MSTRG.31626.2	228
MSTRG.31835.12	1160
MSTRG.31559.1	459
MSTRG.31386.4	307
MSTRG.31148.2	867
MSTRG.31303.1	441
MSTRG.31576.6	3509
MSTRG.31500.1	265
MSTRG.31368.1	259
MSTRG.31434.1	233
MSTRG.31244.1	851
MSTRG.31532.1	608
MSTRG.31852.1	279
MSTRG.31436.1	213
MSTRG.31448.3	1398
MSTRG.31632.1	251
MSTRG.31625.1	369
MSTRG.31448.1	1474
MSTRG.32016.1	237
MSTRG.32063.1	512
MSTRG.32069.1	1092
MSTRG.32028.1	419
MSTRG.32050.1	709
MSTRG.32104.1	509
MSTRG.32097.1	502
MSTRG.32095.1	550
MSTRG.32096.1	555
MSTRG.32096.2	418
MSTRG.32610.2	1542
MSTRG.32448.1	244
MSTRG.32342.4	377
MSTRG.32417.1	351
MSTRG.32305.1	478
MSTRG.32463.3	796
MSTRG.32197.1	407
MSTRG.32580.1	681
MSTRG.32500.2	492
MSTRG.32185.1	891
MSTRG.32287.1	351
MSTRG.32618.1	619
MSTRG.32636.1	1062
MSTRG.32194.1	579
MSTRG.32327.1	226
MSTRG.32666.1	560
MSTRG.32679.1	239
MSTRG.32187.1	805
MSTRG.32655.1	634
MSTRG.32298.1	1473
MSTRG.32328.1	1122
MSTRG.32517.3	819
MSTRG.32178.1	660
MSTRG.32464.1	829
MSTRG.32586.1	755
MSTRG.32589.1	1012
MSTRG.32255.2	1517
MSTRG.32328.2	897
MSTRG.32682.1	287
MSTRG.32181.1	207
MSTRG.32624.1	475
MSTRG.32517.4	689
MSTRG.32230.1	594
MSTRG.32681.1	601
MSTRG.32206.1	596
MSTRG.32500.4	670
MSTRG.32342.2	713
MSTRG.32683.1	612
MSTRG.32210.1	725
MSTRG.32527.1	558
MSTRG.32650.1	711
MSTRG.32259.2	398
MSTRG.32412.1	961
MSTRG.32491.1	239
MSTRG.32198.4	1290
MSTRG.32488.2	734
MSTRG.32198.5	396
MSTRG.32500.1	471
MSTRG.32576.1	261
MSTRG.32325.15	1127
MSTRG.32524.1	482
MSTRG.32496.1	784
MSTRG.32432.1	543
MSTRG.32259.1	606
MSTRG.32646.1	440
MSTRG.32461.1	240
MSTRG.32756.2	2561
MSTRG.32508.1	200
MSTRG.32504.2	481
MSTRG.32456.1	498
MSTRG.32469.1	360
MSTRG.32499.1	480
MSTRG.32415.1	463
MSTRG.32463.2	797
MSTRG.32342.3	1402
MSTRG.32190.1	326
MSTRG.32426.1	805
MSTRG.32188.1	240
MSTRG.32464.2	492
MSTRG.32514.1	306
MSTRG.32427.2	347
MSTRG.32467.2	616
MSTRG.32727.1	668
MSTRG.32424.1	314
MSTRG.32313.1	335
MSTRG.32480.1	400
MSTRG.32119.1	428
MSTRG.32453.1	1118
MSTRG.32340.1	610
MSTRG.32683.2	849
MSTRG.32194.2	579
MSTRG.32656.1	596
MSTRG.32401.2	384
MSTRG.32194.4	351
MSTRG.32610.1	1556
MSTRG.32713.1	261
MSTRG.32310.1	240
MSTRG.32636.2	1091
MSTRG.32462.1	341
MSTRG.32402.1	448
MSTRG.32270.1	218
MSTRG.32362.1	595
MSTRG.32602.1	260
MSTRG.32560.1	448
MSTRG.32224.1	252
MSTRG.32109.1	504
MSTRG.32463.4	458
MSTRG.32198.1	1613
MSTRG.32670.1	887
MSTRG.32304.1	732
MSTRG.32421.1	1183
MSTRG.32568.1	364
MSTRG.32398.8	404
MSTRG.32231.1	308
MSTRG.32500.3	406
MSTRG.32168.1	330
MSTRG.32635.1	483
MSTRG.32779.1	621
MSTRG.33215.1	440
MSTRG.32901.2	1357
MSTRG.32982.1	243
MSTRG.32883.1	313
MSTRG.33066.2	498
MSTRG.32895.1	449
MSTRG.33181.1	723
MSTRG.33096.6	1214
MSTRG.33096.7	1184
MSTRG.32782.1	576
MSTRG.33096.2	1568
MSTRG.32897.13	1467
MSTRG.32864.1	1391
MSTRG.33108.2	417
MSTRG.33076.1	620
MSTRG.33096.5	1471
MSTRG.33189.1	461
MSTRG.33096.3	1574
MSTRG.33120.2	831
MSTRG.32896.1	684
MSTRG.33096.4	1412
MSTRG.32802.3	643
MSTRG.32781.1	290
MSTRG.33069.5	1064
MSTRG.32925.1	252
MSTRG.33169.5	1035
MSTRG.33155.1	469
MSTRG.33069.3	1420
MSTRG.33069.4	1292
MSTRG.33088.1	873
MSTRG.32790.1	328
MSTRG.32859.1	219
MSTRG.33069.6	664
MSTRG.32802.2	607
MSTRG.33145.3	229
MSTRG.33055.1	796
MSTRG.32782.2	576
MSTRG.33015.1	247
MSTRG.32802.1	651
MSTRG.33069.2	1164
MSTRG.33125.1	888
MSTRG.32868.3	450
MSTRG.33120.1	923
MSTRG.33169.3	339
MSTRG.33169.4	1240
MSTRG.32902.1	302
MSTRG.32880.1	200
MSTRG.32971.1	342
MSTRG.33137.1	421
MSTRG.33111.1	810
MSTRG.33166.2	267
MSTRG.32923.1	648
MSTRG.33133.1	927
MSTRG.32781.2	265
MSTRG.33096.9	1083
MSTRG.32827.1	611
MSTRG.33069.1	1420
MSTRG.33096.8	1140
MSTRG.32965.1	495
MSTRG.32979.1	205
MSTRG.33013.4	389
MSTRG.32992.1	399
MSTRG.33284.1	299
MSTRG.33298.1	256
MSTRG.33285.1	392
MSTRG.33296.1	299
MSTRG.33294.1	355
MSTRG.33288.1	256
MSTRG.33297.1	268
MSTRG.33491.3	607
MSTRG.33487.1	203
MSTRG.33323.8	970
MSTRG.33403.7	672
MSTRG.33324.1	204
MSTRG.33338.1	516
MSTRG.33403.6	262
MSTRG.33312.5	875
MSTRG.33312.1	1355
MSTRG.33312.2	986
MSTRG.33403.5	441
MSTRG.33539.1	269
MSTRG.33399.1	290
MSTRG.33312.6	674
MSTRG.33403.1	601
MSTRG.33301.1	847
MSTRG.33531.1	308
MSTRG.33460.1	1821
MSTRG.33312.7	832
MSTRG.33312.4	1069
MSTRG.33403.2	238
MSTRG.33312.3	829
MSTRG.33491.2	536
MSTRG.33490.1	319
MSTRG.33488.1	204
MSTRG.33312.8	693
MSTRG.33486.1	508
MSTRG.33400.1	478
MSTRG.33326.1	207
MSTRG.33310.1	247
MSTRG.33489.1	547
MSTRG.33353.1	239
MSTRG.33476.1	928
MSTRG.33372.1	292
MSTRG.33357.2	591
MSTRG.33309.1	527
MSTRG.33357.1	739
MSTRG.33674.1	393
MSTRG.33782.1	276
MSTRG.33644.1	631
MSTRG.33623.1	307
MSTRG.33680.2	1557
MSTRG.33631.1	227
MSTRG.33620.1	522
MSTRG.33821.9	262
MSTRG.33821.5	270
MSTRG.33555.1	387
MSTRG.33706.1	363
MSTRG.33673.1	305
MSTRG.33634.1	438
MSTRG.33665.1	499
MSTRG.33780.1	204
MSTRG.33786.1	393
MSTRG.33747.1	683
MSTRG.33663.1	338
MSTRG.33612.4	990
MSTRG.33778.1	452
MSTRG.33644.2	635
MSTRG.33628.1	355
MSTRG.33801.1	595
MSTRG.33779.1	277
MSTRG.33749.1	243
MSTRG.33600.1	363
MSTRG.33652.1	660
MSTRG.33654.1	409
MSTRG.33812.1	1917
MSTRG.33650.1	249
MSTRG.33756.1	237
MSTRG.33612.5	792
MSTRG.33664.1	690
MSTRG.33659.1	608
